sample_id,split,label,category,type,change_type,description,longitude,latitude,zoom,t0_start,t0_end,t1_start,t1_end,t0_path,t1_path,t0_shape,t1_shape
human_400,train,0,human_activity,negative,human_non_mining,Human activity (not mining),-55.82325032447485,-15.558191411771093,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,train/images/human_400_t0.npy,train/images/human_400_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_1872,train,1,mining_emergence,positive,mining,Mining site emerged,-68.57372917106991,-3.756659897715559,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,train/images/mining_1872_t0.npy,train/images/mining_1872_t1.npy,"(48, 48, 6)","(48, 48, 6)"
human_263,train,0,human_activity,negative,human_non_mining,Human activity (not mining),-54.97571569974624,-11.582517053690756,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,train/images/human_263_t0.npy,train/images/human_263_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_1649,train,1,mining_emergence,positive,mining,Mining site emerged,-77.1796022625661,-0.146762664271546,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,train/images/mining_1649_t0.npy,train/images/mining_1649_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_1316,train,1,mining_emergence,positive,mining,Mining site emerged,-63.330331499999986,6.2782655,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,train/images/mining_1316_t0.npy,train/images/mining_1316_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_550,train,1,mining_emergence,positive,mining,Mining site emerged,-56.33045374979617,-6.146089583395137,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,train/images/mining_550_t0.npy,train/images/mining_550_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_1242,train,1,mining_emergence,positive,mining,Mining site emerged,-61.52817550000001,6.268819,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,train/images/mining_1242_t0.npy,train/images/mining_1242_t1.npy,"(48, 48, 6)","(48, 48, 6)"
human_129,train,0,human_activity,negative,human_non_mining,Human activity (not mining),-60.07271977597729,-0.73350639855926,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,train/images/human_129_t0.npy,train/images/human_129_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_2261,train,1,mining_emergence,positive,mining,Mining site emerged,-69.96523715792384,-12.74533312282139,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,train/images/mining_2261_t0.npy,train/images/mining_2261_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_1081,train,1,mining_emergence,positive,mining,Mining site emerged,-49.8901445,-7.197042,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,train/images/mining_1081_t0.npy,train/images/mining_1081_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_47,train,1,mining_emergence,positive,mining,Mining site emerged,-62.18918938026113,4.410061858770774,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,train/images/mining_47_t0.npy,train/images/mining_47_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_1634,train,1,mining_emergence,positive,mining,Mining site emerged,-77.14391482920556,-0.179047418470158,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,train/images/mining_1634_t0.npy,train/images/mining_1634_t1.npy,"(48, 48, 6)","(48, 48, 6)"
human_344,train,0,human_activity,negative,human_non_mining,Human activity (not mining),-59.771783027286865,-14.538063943555699,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,train/images/human_344_t0.npy,train/images/human_344_t1.npy,"(48, 48, 6)","(48, 48, 6)"
natural_143,train,0,natural_change,negative,natural,Natural change,-77.24600117222639,-0.492847115149491,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,train/images/natural_143_t0.npy,train/images/natural_143_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_1486,train,1,mining_emergence,positive,mining,Mining site emerged,-63.58069267649135,6.371055805317575,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,train/images/mining_1486_t0.npy,train/images/mining_1486_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_875,train,1,mining_emergence,positive,mining,Mining site emerged,-57.0330585,-5.7770555,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,train/images/mining_875_t0.npy,train/images/mining_875_t1.npy,"(48, 48, 6)","(48, 48, 6)"
natural_370,train,0,natural_change,negative,natural,Natural change,-62.51312252877092,-0.101537354455537,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,train/images/natural_370_t0.npy,train/images/natural_370_t1.npy,"(48, 48, 6)","(48, 48, 6)"
natural_69,train,0,natural_change,negative,natural,Natural change,-67.97016608270117,4.839822378232138,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,train/images/natural_69_t0.npy,train/images/natural_69_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_2323,train,1,mining_emergence,positive,mining,Mining site emerged,-68.00229387872677,-15.40346369319795,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,train/images/mining_2323_t0.npy,train/images/mining_2323_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_823,train,1,mining_emergence,positive,mining,Mining site emerged,-54.9559815,-10.6776805,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,train/images/mining_823_t0.npy,train/images/mining_823_t1.npy,"(48, 48, 6)","(48, 48, 6)"
natural_440,train,0,natural_change,negative,natural,Natural change,-78.79352627303089,-4.636785445697496,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,train/images/natural_440_t0.npy,train/images/natural_440_t1.npy,"(48, 48, 6)","(48, 48, 6)"
natural_373,train,0,natural_change,negative,natural,Natural change,-61.30411937106678,0.122538702447809,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,train/images/natural_373_t0.npy,train/images/natural_373_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_647,train,1,mining_emergence,positive,mining,Mining site emerged,-59.000833,6.557014,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,train/images/mining_647_t0.npy,train/images/mining_647_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_1104,train,1,mining_emergence,positive,mining,Mining site emerged,-57.0923965,-7.2383605,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,train/images/mining_1104_t0.npy,train/images/mining_1104_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_82,train,1,mining_emergence,positive,mining,Mining site emerged,-61.448041676056114,6.19460985450226,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,train/images/mining_82_t0.npy,train/images/mining_82_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_249,train,1,mining_emergence,positive,mining,Mining site emerged,-61.845272583606715,-7.994787750468847,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,train/images/mining_249_t0.npy,train/images/mining_249_t1.npy,"(48, 48, 6)","(48, 48, 6)"
natural_383,train,0,natural_change,negative,natural,Natural change,-64.4454185214947,1.083595587327854,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,train/images/natural_383_t0.npy,train/images/natural_383_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_277,train,1,mining_emergence,positive,mining,Mining site emerged,-57.378542250115245,-5.912080583448569,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,train/images/mining_277_t0.npy,train/images/mining_277_t1.npy,"(48, 48, 6)","(48, 48, 6)"
human_136,train,0,human_activity,negative,human_non_mining,Human activity (not mining),-60.13894262599154,-0.791134778908428,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,train/images/human_136_t0.npy,train/images/human_136_t1.npy,"(48, 48, 6)","(48, 48, 6)"
human_18,train,0,human_activity,negative,human_non_mining,Human activity (not mining),-48.406360817613674,-6.384183710073049,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,train/images/human_18_t0.npy,train/images/human_18_t1.npy,"(48, 48, 6)","(48, 48, 6)"
natural_421,train,0,natural_change,negative,natural,Natural change,-74.58628203863672,-7.248436547818573,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,train/images/natural_421_t0.npy,train/images/natural_421_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_1015,train,1,mining_emergence,positive,mining,Mining site emerged,-61.714351,6.4955075,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,train/images/mining_1015_t0.npy,train/images/mining_1015_t1.npy,"(48, 48, 6)","(48, 48, 6)"
human_20,train,0,human_activity,negative,human_non_mining,Human activity (not mining),-48.42846312820334,-6.433214261046432,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,train/images/human_20_t0.npy,train/images/human_20_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_1036,train,1,mining_emergence,positive,mining,Mining site emerged,-66.8478687495825,3.694786583715138,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,train/images/mining_1036_t0.npy,train/images/mining_1036_t1.npy,"(48, 48, 6)","(48, 48, 6)"
natural_274,train,0,natural_change,negative,natural,Natural change,-53.750718370975605,-4.42685612339611,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,train/images/natural_274_t0.npy,train/images/natural_274_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_777,train,1,mining_emergence,positive,mining,Mining site emerged,-70.07649266435469,-12.919691168953939,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,train/images/mining_777_t0.npy,train/images/mining_777_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_1076,train,1,mining_emergence,positive,mining,Mining site emerged,-59.22138025075332,6.674683083321105,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,train/images/mining_1076_t0.npy,train/images/mining_1076_t1.npy,"(48, 48, 6)","(48, 48, 6)"
natural_516,train,0,natural_change,negative,natural,Natural change,-61.12697539435546,1.235773984648396,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,train/images/natural_516_t0.npy,train/images/natural_516_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_52,train,1,mining_emergence,positive,mining,Mining site emerged,-62.20488018214851,4.429556374619715,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,train/images/mining_52_t0.npy,train/images/mining_52_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_102,train,1,mining_emergence,positive,mining,Mining site emerged,-47.889158,-2.8223855,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,train/images/mining_102_t0.npy,train/images/mining_102_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_1192,train,1,mining_emergence,positive,mining,Mining site emerged,-61.200959,4.923497,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,train/images/mining_1192_t0.npy,train/images/mining_1192_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_536,train,1,mining_emergence,positive,mining,Mining site emerged,-56.158903,-6.7071935,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,train/images/mining_536_t0.npy,train/images/mining_536_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_122,val,1,mining_emergence,positive,mining,Mining site emerged,-70.52815041501528,-13.018866251009328,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,val/images/mining_122_t0.npy,val/images/mining_122_t1.npy,"(48, 48, 6)","(48, 48, 6)"
human_165,val,0,human_activity,negative,human_non_mining,Human activity (not mining),-48.73028267718809,-1.600949313703239,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,val/images/human_165_t0.npy,val/images/human_165_t1.npy,"(48, 48, 6)","(48, 48, 6)"
human_253,val,0,human_activity,negative,human_non_mining,Human activity (not mining),-55.62543927334247,-12.432416200709929,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,val/images/human_253_t0.npy,val/images/human_253_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_1213,val,1,mining_emergence,positive,mining,Mining site emerged,-61.5016915,4.75456,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,val/images/mining_1213_t0.npy,val/images/mining_1213_t1.npy,"(48, 48, 6)","(48, 48, 6)"
natural_19,val,0,natural_change,negative,natural,Natural change,-62.78053219159398,-17.533850596483976,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,val/images/natural_19_t0.npy,val/images/natural_19_t1.npy,"(48, 48, 6)","(48, 48, 6)"
human_155,val,0,human_activity,negative,human_non_mining,Human activity (not mining),-48.72902504659082,-1.541489457127745,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,val/images/human_155_t0.npy,val/images/human_155_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_1732,val,1,mining_emergence,positive,mining,Mining site emerged,-77.12382414027556,-0.164239777309737,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,val/images/mining_1732_t0.npy,val/images/mining_1732_t1.npy,"(48, 48, 6)","(48, 48, 6)"
natural_224,val,0,natural_change,negative,natural,Natural change,-54.960711673805974,4.573324446040363,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,val/images/natural_224_t0.npy,val/images/natural_224_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_73,val,1,mining_emergence,positive,mining,Mining site emerged,-62.86463326434956,6.055087845536744,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,val/images/mining_73_t0.npy,val/images/mining_73_t1.npy,"(48, 48, 6)","(48, 48, 6)"
human_300,val,0,human_activity,negative,human_non_mining,Human activity (not mining),-65.4077093312139,-16.723467203307916,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,val/images/human_300_t0.npy,val/images/human_300_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_290,val,1,mining_emergence,positive,mining,Mining site emerged,-69.93617050000002,-12.8607375,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,val/images/mining_290_t0.npy,val/images/mining_290_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_1029,val,1,mining_emergence,positive,mining,Mining site emerged,-58.5416215,-9.139346,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,val/images/mining_1029_t0.npy,val/images/mining_1029_t1.npy,"(48, 48, 6)","(48, 48, 6)"
natural_232,val,0,natural_change,negative,natural,Natural change,-54.83363148811403,4.905710561231523,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,val/images/natural_232_t0.npy,val/images/natural_232_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_864,val,1,mining_emergence,positive,mining,Mining site emerged,-61.53957050000001,6.272568,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,val/images/mining_864_t0.npy,val/images/mining_864_t1.npy,"(48, 48, 6)","(48, 48, 6)"
human_355,val,0,human_activity,negative,human_non_mining,Human activity (not mining),-59.27024146041093,-15.32724215777393,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,val/images/human_355_t0.npy,val/images/human_355_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_616,val,1,mining_emergence,positive,mining,Mining site emerged,-54.50853358303885,4.434858250559564,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,val/images/mining_616_t0.npy,val/images/mining_616_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_1508,val,1,mining_emergence,positive,mining,Mining site emerged,-65.06964756212902,-9.474769230898257,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,val/images/mining_1508_t0.npy,val/images/mining_1508_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_1507,val,1,mining_emergence,positive,mining,Mining site emerged,-63.44422854195014,-9.926246901703902,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,val/images/mining_1507_t0.npy,val/images/mining_1507_t1.npy,"(48, 48, 6)","(48, 48, 6)"
human_117,val,0,human_activity,negative,human_non_mining,Human activity (not mining),-60.10141703382856,-0.752385686282279,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,val/images/human_117_t0.npy,val/images/human_117_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_128,val,1,mining_emergence,positive,mining,Mining site emerged,-55.0980485,-10.0960615,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,val/images/mining_128_t0.npy,val/images/mining_128_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_40,val,1,mining_emergence,positive,mining,Mining site emerged,-62.1444833166952,4.285661273081155,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,val/images/mining_40_t0.npy,val/images/mining_40_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_1729,val,1,mining_emergence,positive,mining,Mining site emerged,-77.22957072028437,-0.127124436743828,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,val/images/mining_1729_t0.npy,val/images/mining_1729_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_881,val,1,mining_emergence,positive,mining,Mining site emerged,-56.308064416622734,-6.792815249760882,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,val/images/mining_881_t0.npy,val/images/mining_881_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_574,val,1,mining_emergence,positive,mining,Mining site emerged,-54.97732741634298,-8.25650524915958,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,val/images/mining_574_t0.npy,val/images/mining_574_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_2239,val,1,mining_emergence,positive,mining,Mining site emerged,-69.90466722630265,-12.717915564495208,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,val/images/mining_2239_t0.npy,val/images/mining_2239_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_2349,val,1,mining_emergence,positive,mining,Mining site emerged,-46.22516913443514,-1.313061894127346,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,val/images/mining_2349_t0.npy,val/images/mining_2349_t1.npy,"(48, 48, 6)","(48, 48, 6)"
natural_464,val,0,natural_change,negative,natural,Natural change,-76.8940848995459,-7.636714600153511,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,val/images/natural_464_t0.npy,val/images/natural_464_t1.npy,"(48, 48, 6)","(48, 48, 6)"
natural_316,val,0,natural_change,negative,natural,Natural change,-54.90868466521171,4.80868164124657,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,val/images/natural_316_t0.npy,val/images/natural_316_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_25,val,1,mining_emergence,positive,mining,Mining site emerged,-61.83533630112394,4.366437274977002,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,val/images/mining_25_t0.npy,val/images/mining_25_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_1084,val,1,mining_emergence,positive,mining,Mining site emerged,-56.092548083589456,-7.936253750362657,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,val/images/mining_1084_t0.npy,val/images/mining_1084_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_284,val,1,mining_emergence,positive,mining,Mining site emerged,-61.67409708332338,6.467187250434185,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,val/images/mining_284_t0.npy,val/images/mining_284_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_937,val,1,mining_emergence,positive,mining,Mining site emerged,-55.160173249055866,-10.079961082581326,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,val/images/mining_937_t0.npy,val/images/mining_937_t1.npy,"(48, 48, 6)","(48, 48, 6)"
human_358,val,0,human_activity,negative,human_non_mining,Human activity (not mining),-59.27872716448485,-15.318479251795921,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,val/images/human_358_t0.npy,val/images/human_358_t1.npy,"(48, 48, 6)","(48, 48, 6)"
mining_210,val,1,mining_emergence,positive,mining,Mining site emerged,-56.741432,-7.6174925,14,2018-01-01,2018-12-31,2020-12-31,2023-12-31,val/images/mining_210_t0.npy,val/images/mining_210_t1.npy,"(48, 48, 6)","(48, 48, 6)"
human_276,val,0,human_activity,negative,human_non_mining,Human activity (not mining),-64.60720002411792,-17.06919406477126,14,2019-01-01,2019-12-31,2021-01-01,2021-12-31,val/images/human_276_t0.npy,val/images/human_276_t1.npy,"(48, 48, 6)","(48, 48, 6)"
